,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_LATEST_lcl,LAST_DELIVERY_SCHEDULE_LATEST_lcl,Model_Target,CARRIER_SIZE,CARRIER_EFFICIENCY,distance,region_delivery,region_collection,parish_delivery,parish_collection
2084,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601991,-1.190434,2023-10-04 10:30:00+00:00,2023-10-04 17:00:00+00:00,1,SMALL,OKAY,130.30836956217712,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2085,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601991,-1.190434,2023-10-05 10:30:00+00:00,2023-10-05 17:00:00+00:00,1,SMALL,BAD,139.3765455866878,East Midlands,North West,Braunstone,"Wigan, unparished area"
2086,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601991,-1.190434,2023-10-09 10:30:00+00:00,2023-10-09 17:00:00+00:00,1,SMALL,BAD,139.3765455866878,East Midlands,North West,Braunstone,"Wigan, unparished area"
2087,Tractor Unit,Curtain-Side 13.6M Trailer,SK16 4UG,LE19 1WY,53.467868,-2.096512,52.601991,-1.190434,2023-10-09 10:30:00+00:00,2023-10-09 17:00:00+00:00,0,SMALL,OKAY,113.79008137492286,East Midlands,North West,Braunstone,"Tameside, unparished area"
2088,Tractor Unit,Curtain-Side 13.6M Trailer,LE19 1WY,UB6 8GD,52.601991,-1.190434,51.539509,-0.360987,2023-10-13 04:00:00+00:00,2023-10-13 22:00:00+00:00,0,VERY SMALL,GOOD,131.0799602562299,London,East Midlands,"Ealing, unparished area",Braunstone
2089,Tractor Unit,Curtain-Side 13.6M Trailer,SK16 4UG,LE19 1WY,53.467868,-2.096512,52.601991,-1.190434,2023-10-18 10:30:00+00:00,2023-10-18 17:00:00+00:00,1,VERY SMALL,OKAY,113.79008137492286,East Midlands,North West,Braunstone,"Tameside, unparished area"
2090,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601991,-1.190434,2023-10-20 15:30:00+00:00,2023-10-20 23:00:00+00:00,0,VERY SMALL,GOOD,139.3765455866878,East Midlands,North West,Braunstone,"Wigan, unparished area"
2091,Tractor Unit,Curtain-Side 13.6M Trailer,M28 2LX,LE19 1WY,53.514337,-2.355945,52.601991,-1.190434,2023-10-23 10:30:00+00:00,2023-10-23 17:00:00+00:00,1,SMALL,BAD,127.93687676468628,East Midlands,North West,Braunstone,"Salford, unparished area"
2092,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601991,-1.190434,2023-10-25 10:30:00+00:00,2023-10-25 17:00:00+00:00,0,SMALL,BAD,130.30836956217712,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2093,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601991,-1.190434,2023-10-25 10:30:00+00:00,2023-10-25 17:00:00+00:00,1,SMALL,BAD,139.3765455866878,East Midlands,North West,Braunstone,"Wigan, unparished area"
2094,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,LE19 1WY,53.483205,-1.924197,52.601991,-1.190434,2023-10-27 10:30:00+00:00,2023-10-27 17:00:00+00:00,1,SMALL,OKAY,109.6124105972002,East Midlands,,Braunstone,
2095,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601991,-1.190434,2023-10-27 10:30:00+00:00,2023-10-27 17:00:00+00:00,0,SMALL,OKAY,130.30836956217712,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2096,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601991,-1.190434,2023-10-27 10:30:00+00:00,2023-10-27 17:00:00+00:00,1,SMALL,OKAY,130.30836956217712,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2097,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,ST4 4FA,53.634051,-2.1142,52.983393,-2.181287,2023-10-30 10:30:00+00:00,2023-10-30 17:00:00+00:00,1,SMALL,BAD,72.50978085367807,West Midlands,North West,"Stoke-on-Trent, unparished area","Rochdale, unparished area"
2098,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601991,-1.190434,2023-10-30 10:30:00+00:00,2023-10-30 17:00:00+00:00,1,SMALL,OKAY,139.3765455866878,East Midlands,North West,Braunstone,"Wigan, unparished area"
2099,Tractor Unit,Curtain-Side 13.6M Trailer,OL16 4NZ,LE19 1WY,53.602351,-2.126989,52.601991,-1.190434,2023-10-31 10:30:00+00:00,2023-10-31 17:00:00+00:00,0,SMALL,BAD,127.64049100680877,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2100,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,LE19 1WY,53.483205,-1.924197,52.601991,-1.190434,2023-11-01 10:30:00+00:00,2023-11-01 17:00:00+00:00,0,SMALL,BAD,109.6124105972002,East Midlands,,Braunstone,
2101,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601991,-1.190434,2023-11-02 10:30:00+00:00,2023-11-02 17:00:00+00:00,0,SMALL,BAD,139.3765455866878,East Midlands,North West,Braunstone,"Wigan, unparished area"
2102,Tractor Unit,Curtain-Side 13.6M Trailer,SK16 4UG,LE19 1WY,53.467868,-2.096512,52.601991,-1.190434,2023-11-02 10:30:00+00:00,2023-11-02 17:00:00+00:00,0,SMALL,OKAY,113.79008137492286,East Midlands,North West,Braunstone,"Tameside, unparished area"
2103,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601991,-1.190434,2023-11-03 10:30:00+00:00,2023-11-03 17:00:00+00:00,0,SMALL,OKAY,130.30836956217712,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2104,Tractor Unit,Curtain-Side 13.6M Trailer,SK16 4UG,LE19 1WY,53.467868,-2.096512,52.601991,-1.190434,2023-11-03 10:30:00+00:00,2023-11-03 17:00:00+00:00,1,SMALL,BAD,113.79008137492286,East Midlands,North West,Braunstone,"Tameside, unparished area"
2105,Tractor Unit,Curtain-Side 13.6M Trailer,M28 2LX,LE19 1WY,53.514337,-2.355945,52.601991,-1.190434,2023-11-03 10:30:00+00:00,2023-11-03 17:00:00+00:00,1,SMALL,BAD,127.93687676468628,East Midlands,North West,Braunstone,"Salford, unparished area"
2106,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601991,-1.190434,2023-11-03 10:30:00+00:00,2023-11-03 17:00:00+00:00,0,SMALL,BAD,139.3765455866878,East Midlands,North West,Braunstone,"Wigan, unparished area"
2107,Tractor Unit,Curtain-Side 13.6M Trailer,M28 2LX,LE19 1WY,53.514337,-2.355945,52.601991,-1.190434,2023-11-06 10:30:00+00:00,2023-11-06 17:00:00+00:00,0,SMALL,BAD,127.93687676468628,East Midlands,North West,Braunstone,"Salford, unparished area"
2108,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601991,-1.190434,2023-11-06 10:30:00+00:00,2023-11-06 17:00:00+00:00,0,SMALL,BAD,139.3765455866878,East Midlands,North West,Braunstone,"Wigan, unparished area"
2109,Tractor Unit,Curtain-Side 13.6M Trailer,SK16 4UG,LE19 1WY,53.467889,-2.096702,52.601576,-1.18816,2023-11-08 10:30:00+00:00,2023-11-08 17:00:00+00:00,0,SMALL,OKAY,113.91909259605275,East Midlands,North West,Braunstone,"Tameside, unparished area"
2110,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601576,-1.18816,2023-11-08 10:30:00+00:00,2023-11-08 17:00:00+00:00,0,SMALL,BAD,130.421048415095,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2111,Tractor Unit,Curtain-Side 13.6M Trailer,LE19 1WY,SE7 7AL,52.601576,-1.18816,51.487222,0.026782,2023-11-09 08:15:00+00:00,2023-11-09 22:00:00+00:00,0,SMALL,OKAY,149.23260774523357,London,East Midlands,"Greenwich, unparished area",Braunstone
2112,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601576,-1.18816,2023-11-09 10:30:00+00:00,2023-11-09 17:00:00+00:00,1,SMALL,BAD,139.51587025296902,East Midlands,North West,Braunstone,"Wigan, unparished area"
2113,Tractor Unit,Curtain-Side 13.6M Trailer,LE19 1WY,DA1 2DS,52.601576,-1.18816,51.439021,0.20267,2023-11-10 04:15:00+00:00,2023-11-10 22:00:00+00:00,0,VERY SMALL,GOOD,160.568817317006,South East,East Midlands,,Braunstone
2114,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601576,-1.18816,2023-11-10 10:30:00+00:00,2023-11-10 17:00:00+00:00,0,SMALL,OKAY,130.421048415095,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2115,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,LE19 1WY,53.483205,-1.924197,52.601991,-1.190434,2023-11-16 10:30:00+00:00,2023-11-16 17:00:00+00:00,0,SMALL,BAD,109.6124105972002,East Midlands,,Braunstone,
2116,Tractor Unit,Curtain-Side 13.6M Trailer,OL16 4NZ,LE19 1WY,53.602351,-2.126989,52.601991,-1.190434,2023-11-17 10:30:00+00:00,2023-11-17 17:00:00+00:00,0,SMALL,OKAY,127.64049100680877,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2117,Tractor Unit,Curtain-Side 13.6M Trailer,OL16 4NZ,LE19 1WY,53.602351,-2.126989,52.601991,-1.190434,2023-11-20 10:30:00+00:00,2023-11-20 17:00:00+00:00,1,MEDIUM,BAD,127.64049100680877,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2118,Tractor Unit,Curtain-Side 13.6M Trailer,OL16 4NZ,LE19 1WY,53.602351,-2.126989,52.601991,-1.190434,2023-11-21 10:30:00+00:00,2023-11-21 17:00:00+00:00,0,SMALL,BAD,127.64049100680877,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2119,Tractor Unit,Curtain-Side 13.6M Trailer,SK16 4UG,LE19 1WY,53.467889,-2.096702,52.601991,-1.190434,2023-11-21 10:30:00+00:00,2023-11-21 17:00:00+00:00,0,SMALL,BAD,113.79881816692544,East Midlands,North West,Braunstone,"Tameside, unparished area"
2120,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601991,-1.190434,2023-11-21 10:30:00+00:00,2023-11-21 17:00:00+00:00,1,SMALL,BAD,130.30836956217712,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2121,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601991,-1.190434,2023-11-22 10:30:00+00:00,2023-11-22 17:00:00+00:00,0,SMALL,OKAY,130.30836956217712,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2122,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601991,-1.190434,2023-11-23 10:30:00+00:00,2023-11-23 17:00:00+00:00,0,VERY SMALL,GOOD,139.3765455866878,East Midlands,North West,Braunstone,"Wigan, unparished area"
2123,Tractor Unit,Curtain-Side 13.6M Trailer,SK16 4UG,LE19 1WY,53.467889,-2.096702,52.601991,-1.190434,2023-11-23 10:30:00+00:00,2023-11-23 17:00:00+00:00,0,SMALL,BAD,113.79881816692544,East Midlands,North West,Braunstone,"Tameside, unparished area"
2124,Tractor Unit,Curtain-Side 13.6M Trailer,LE19 1WY,NR7 9AZ,52.601991,-1.190434,52.646364,1.325565,2023-11-24 05:00:00+00:00,2023-11-24 22:00:00+00:00,0,VERY SMALL,GOOD,169.94585900356125,East of England,East Midlands,Sprowston,Braunstone
2125,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601991,-1.190434,2023-11-24 10:30:00+00:00,2023-11-24 17:00:00+00:00,0,SMALL,OKAY,130.30836956217712,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2126,Tractor Unit,Curtain-Side 13.6M Trailer,OL16 4NZ,LE19 1WY,53.602351,-2.126989,52.601991,-1.190434,2023-11-27 10:30:00+00:00,2023-11-27 17:00:00+00:00,0,MEDIUM,BAD,127.64049100680877,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2127,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,LE19 1WY,53.483205,-1.924197,52.601991,-1.190434,2023-11-27 12:30:00+00:00,2023-11-27 17:00:00+00:00,1,SMALL,OKAY,109.6124105972002,East Midlands,,Braunstone,
2128,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601991,-1.190434,2023-11-28 10:30:00+00:00,2023-11-28 17:00:00+00:00,0,SMALL,OKAY,130.30836956217712,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2129,Tractor Unit,Curtain-Side 13.6M Trailer,LE19 1WY,WD17 2ER,52.601991,-1.190434,51.653803,-0.392928,2023-11-29 03:30:00+00:00,2023-11-29 22:00:00+00:00,0,MEDIUM,OKAY,118.69445489384827,East of England,East Midlands,"Watford, unparished area",Braunstone
2130,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601991,-1.190434,2023-11-29 10:30:00+00:00,2023-11-29 17:00:00+00:00,0,SMALL,OKAY,130.30836956217712,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2131,Tractor Unit,Curtain-Side 13.6M Trailer,SK16 4UG,LE19 1WY,53.467889,-2.096702,52.601991,-1.190434,2023-11-30 10:30:00+00:00,2023-11-30 17:00:00+00:00,1,SMALL,OKAY,113.79881816692544,East Midlands,North West,Braunstone,"Tameside, unparished area"
2132,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601991,-1.190434,2023-12-01 10:30:00+00:00,2023-12-01 17:00:00+00:00,0,SMALL,OKAY,130.30836956217712,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2133,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,LE19 1WY,53.483205,-1.924197,52.601991,-1.190434,2023-12-04 10:30:00+00:00,2023-12-04 17:00:00+00:00,1,SMALL,BAD,109.6124105972002,East Midlands,,Braunstone,
2134,Tractor Unit,Curtain-Side 13.6M Trailer,SK16 4UG,LE19 1WY,53.467889,-2.096702,52.601991,-1.190434,2023-12-05 10:30:00+00:00,2023-12-05 17:00:00+00:00,1,SMALL,OKAY,113.79881816692544,East Midlands,North West,Braunstone,"Tameside, unparished area"
2135,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601991,-1.190434,2023-12-06 10:30:00+00:00,2023-12-06 17:00:00+00:00,0,SMALL,OKAY,139.3765455866878,East Midlands,North West,Braunstone,"Wigan, unparished area"
2136,Tractor Unit,Curtain-Side 13.6M Trailer,OL16 4NZ,LE19 1WY,53.602351,-2.126989,52.601991,-1.190434,2023-12-06 10:30:00+00:00,2023-12-06 17:00:00+00:00,1,SMALL,OKAY,127.64049100680877,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2137,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601991,-1.190434,2023-12-06 10:30:00+00:00,2023-12-06 17:00:00+00:00,1,SMALL,OKAY,130.30836956217712,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2138,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601991,-1.190434,2023-12-09 09:30:00+00:00,2023-12-09 17:00:00+00:00,0,SMALL,OKAY,130.30836956217712,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2139,Tractor Unit,Curtain-Side 13.6M Trailer,LE19 1WY,DA1 2DS,52.601991,-1.190434,51.439021,0.20267,2023-12-08 04:15:00+00:00,2023-12-08 22:00:00+00:00,0,MEDIUM,BAD,160.69801650980298,South East,East Midlands,,Braunstone
2140,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601991,-1.190434,2023-12-09 09:00:00+00:00,2023-12-09 17:00:00+00:00,0,SMALL,OKAY,130.30836956217712,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2141,Tractor Unit,Curtain-Side 13.6M Trailer,M28 2LX,LE19 1WY,53.514337,-2.355945,52.601991,-1.190434,2023-12-08 10:30:00+00:00,2023-12-08 17:00:00+00:00,0,SMALL,OKAY,127.93687676468628,East Midlands,North West,Braunstone,"Salford, unparished area"
2142,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601991,-1.190434,2023-12-09 08:30:00+00:00,2023-12-09 17:00:00+00:00,0,SMALL,OKAY,130.30836956217712,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2143,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601991,-1.190434,2023-12-11 10:30:00+00:00,2023-12-11 17:00:00+00:00,1,SMALL,BAD,139.3765455866878,East Midlands,North West,Braunstone,"Wigan, unparished area"
2144,Tractor Unit,Curtain-Side 13.6M Trailer,SK16 4UG,LE19 1WY,53.467889,-2.096702,52.601991,-1.190434,2023-12-11 10:30:00+00:00,2023-12-11 17:00:00+00:00,1,SMALL,BAD,113.79881816692544,East Midlands,North West,Braunstone,"Tameside, unparished area"
2145,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601991,-1.190434,2023-12-13 10:30:00+00:00,2023-12-13 17:00:00+00:00,0,SMALL,OKAY,130.30836956217712,East Midlands,North West,Braunstone,"Rochdale, unparished area"
2146,Tractor Unit,Curtain-Side 13.6M Trailer,LE19 1WY,CR0 4YJ,52.601991,-1.190434,51.378667,-0.126466,2023-12-14 05:30:00+00:00,2023-12-14 22:00:00+00:00,1,SMALL,OKAY,154.35261568924835,London,East Midlands,"Croydon, unparished area",Braunstone
2147,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601991,-1.190434,2023-12-14 10:30:00+00:00,2023-12-14 17:00:00+00:00,1,SMALL,OKAY,139.3765455866878,East Midlands,North West,Braunstone,"Wigan, unparished area"
2148,Tractor Unit,Tractor Only,ST4 4FA,LE19 1WY,52.983393,-2.181287,52.601991,-1.190434,2023-12-16 14:00:00+00:00,2023-12-16 22:00:00+00:00,0,VERY SMALL,GOOD,79.00119444363557,East Midlands,West Midlands,Braunstone,"Stoke-on-Trent, unparished area"
2149,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601991,-1.190434,2023-12-15 10:30:00+00:00,2023-12-15 17:00:00+00:00,0,SMALL,BAD,139.3765455866878,East Midlands,North West,Braunstone,"Wigan, unparished area"
2150,Tractor Unit,Curtain-Side 13.6M Trailer,LE19 1WY,LE19 1WY,52.601576,-1.18816,52.601576,-1.18816,2023-12-20 03:30:00+00:00,2023-12-20 22:00:00+00:00,0,SMALL,OKAY,0.0,East Midlands,East Midlands,Braunstone,Braunstone
2151,Tractor Unit,Curtain-Side 13.6M Trailer,LE19 1WY,LE19 1WY,52.601576,-1.18816,52.601576,-1.18816,2023-12-20 03:15:00+00:00,2023-12-20 22:00:00+00:00,0,SMALL,OKAY,0.0,East Midlands,East Midlands,Braunstone,Braunstone
2152,Tractor Unit,Curtain-Side 13.6M Trailer,LE19 1WY,LE19 1WY,52.601576,-1.18816,52.601576,-1.18816,2023-12-20 03:00:00+00:00,2023-12-20 22:00:00+00:00,0,MEDIUM,OKAY,0.0,East Midlands,East Midlands,Braunstone,Braunstone
2153,Tractor Unit,Curtain-Side 13.6M Trailer,LE19 1WY,LE19 1WY,52.601576,-1.18816,52.601576,-1.18816,2023-12-19 03:15:00+00:00,2023-12-19 22:00:00+00:00,0,SMALL,OKAY,0.0,East Midlands,East Midlands,Braunstone,Braunstone
2154,Tractor Unit,Curtain-Side 13.6M Trailer,LE19 1WY,LE19 1WY,52.601576,-1.18816,52.601576,-1.18816,2023-12-19 03:45:00+00:00,2023-12-19 22:00:00+00:00,0,MEDIUM,OKAY,0.0,East Midlands,East Midlands,Braunstone,Braunstone
2155,Tractor Unit,Curtain-Side 13.6M Trailer,LE19 1WY,LE19 1WY,52.601576,-1.18816,52.601576,-1.18816,2023-12-27 05:30:00+00:00,2023-12-27 22:00:00+00:00,0,SMALL,OKAY,0.0,East Midlands,East Midlands,Braunstone,Braunstone
2156,Tractor Unit,Curtain-Side 13.6M Trailer,LE19 1WY,LE19 1WY,52.601576,-1.18816,52.601576,-1.18816,2023-12-27 04:30:00+00:00,2023-12-27 22:00:00+00:00,0,SMALL,OKAY,0.0,East Midlands,East Midlands,Braunstone,Braunstone
2157,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601576,-1.18816,2023-12-22 10:30:00+00:00,2023-12-22 17:00:00+00:00,1,SMALL,OKAY,139.51587025296902,East Midlands,North West,Braunstone,"Wigan, unparished area"
2158,Tractor Unit,Curtain-Side 13.6M Trailer,SK14 4UQ,LE19 1WY,53.463745,-2.05803,52.601576,-1.18816,2023-12-28 10:30:00+00:00,2023-12-28 17:00:00+00:00,0,SMALL,OKAY,112.1678883084901,East Midlands,North West,Braunstone,"Tameside, unparished area"
2159,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,SN3 4FN,53.437296,-1.068189,51.595572,-1.740649,2023-10-02 13:59:00+00:00,2023-10-03 07:25:00+00:00,1,MEDIUM,BAD,209.84783034339978,South West,Yorkshire and The Humber,South Marston,Tickhill
2160,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,GL20 8HB,53.437296,-1.068189,52.000183,-2.127685,2023-10-04 16:59:00+00:00,2023-10-05 11:25:00+00:00,0,MEDIUM,BAD,175.05955074948068,South West,Yorkshire and The Humber,Tewkesbury,Tickhill
2161,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,NN4 9BF,53.437296,-1.068189,52.212328,-0.944564,2023-10-06 09:03:47+00:00,2023-10-06 12:05:00+00:00,0,SMALL,GOOD,136.5060398418265,East Midlands,Yorkshire and The Humber,Hunsbury Meadows,Tickhill
2162,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,NN4 9BF,53.437296,-1.068189,52.212328,-0.944564,2023-10-06 09:43:47+00:00,2023-10-06 12:45:00+00:00,0,SMALL,BAD,136.5060398418265,East Midlands,Yorkshire and The Humber,Hunsbury Meadows,Tickhill
2163,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,CM2 5AE,53.437296,-1.068189,51.748381,0.519226,2023-10-05 15:59:00+00:00,2023-10-06 10:25:00+00:00,1,MEDIUM,BAD,216.30949166101783,East of England,Yorkshire and The Humber,,Tickhill
2164,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,NP16 6UD,53.437296,-1.068189,51.614678,-2.674519,2023-10-09 09:59:00+00:00,2023-10-09 17:25:00+00:00,1,SMALL,BAD,230.02017856388062,,Yorkshire and The Humber,,Tickhill
2165,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,DG1 3NX,53.437296,-1.068189,55.103288,-3.58116,2023-10-09 13:29:00+00:00,2023-10-10 07:25:00+00:00,0,VERY SMALL,BAD,246.91440316632693,,Yorkshire and The Humber,,Tickhill
2166,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,MK42 6EY,53.437296,-1.068189,52.093182,-0.475758,2023-10-12 16:59:00+00:00,2023-10-13 11:25:00+00:00,0,SMALL,GOOD,154.72967720145897,East of England,Yorkshire and The Humber,Elstow,Tickhill
2167,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,BS35 4GH,53.437296,-1.068189,51.543559,-2.643336,2023-10-14 10:59:00+00:00,2023-10-16 10:25:00+00:00,0,SMALL,BAD,236.09986279889512,South West,Yorkshire and The Humber,Pilning and Severn Beach,Tickhill
2168,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,G67 2TU,53.437296,-1.068189,55.930377,-3.98704,2023-10-13 16:59:00+00:00,2023-10-16 12:25:00+00:00,1,VERY SMALL,BAD,334.78269524882285,,Yorkshire and The Humber,,Tickhill
2169,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,NN4 9BF,53.437296,-1.068189,52.212328,-0.944564,2023-10-16 04:00:00+00:00,2023-10-16 09:05:00+00:00,0,SMALL,GOOD,136.5060398418265,East Midlands,Yorkshire and The Humber,Hunsbury Meadows,Tickhill
2170,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,MK42 6EY,53.437296,-1.068189,52.093182,-0.475758,2023-10-19 16:59:00+00:00,2023-10-20 10:55:00+00:00,0,SMALL,GOOD,154.72967720145897,East of England,Yorkshire and The Humber,Elstow,Tickhill
2171,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,CF3 2GJ,53.437296,-1.068189,51.50328,-3.109119,2023-10-23 14:59:00+00:00,2023-10-24 10:25:00+00:00,1,MEDIUM,BAD,255.71166883182917,,Yorkshire and The Humber,Trowbridge,Tickhill
2172,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,NN4 9BF,53.437296,-1.068189,52.212328,-0.944564,2023-10-30 03:29:00+00:00,2023-10-30 09:05:00+00:00,0,VERY SMALL,GOOD,136.5060398418265,East Midlands,Yorkshire and The Humber,Hunsbury Meadows,Tickhill
2173,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,MK42 6EY,53.437296,-1.068189,52.093182,-0.475758,2023-10-30 05:59:00+00:00,2023-10-30 11:25:00+00:00,0,SMALL,OKAY,154.72967720145897,East of England,Yorkshire and The Humber,Elstow,Tickhill
2174,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,EN11 0EZ,53.437296,-1.068189,51.766224,0.009545,2023-10-31 16:59:00+00:00,2023-11-01 11:25:00+00:00,0,SMALL,BAD,199.6177483419641,East of England,Yorkshire and The Humber,"Broxbourne, unparished area",Tickhill
2175,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,RG2 0PN,53.437296,-1.068189,51.419654,-0.973301,2023-10-31 17:59:00+00:00,2023-11-01 13:25:00+00:00,1,SMALL,BAD,224.51417948828836,South East,Yorkshire and The Humber,"Reading, unparished area",Tickhill
2176,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,NN6 7TZ,53.437296,-1.068189,52.35193,-1.144734,2023-11-01 16:59:00+00:00,2023-11-02 10:25:00+00:00,1,SMALL,BAD,120.83427684384505,East Midlands,Yorkshire and The Humber,Crick,Tickhill
2177,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,NN4 9BF,53.437296,-1.068189,52.212328,-0.944564,2023-11-02 05:59:00+00:00,2023-11-03 08:55:00+00:00,0,SMALL,GOOD,136.5060398418265,East Midlands,Yorkshire and The Humber,Hunsbury Meadows,Tickhill
